Refer_ID,Refer_smile,ecfp0_ID,ecfp0_smile,ecfp0_similarity,ecfp2_ID,ecfp2_smile,ecfp2_similarity,ecfp4_ID,ecfp4_smile,ecfp4_similarity,ecfp6_ID,ecfp6_smile,ecfp6_similarity,ecfc0_ID,ecfc0_smile,ecfc0_similarity,ecfc2_ID,ecfc2_smile,ecfc2_similarity,ecfc4_ID,ecfc4_smile,ecfc4_similarity,ecfc6_ID,ecfc6_smile,ecfc6_similarity,fcfp2_ID,fcfp2_smile,fcfp2_similarity,fcfp4_ID,fcfp4_smile,fcfp4_similarity,fcfp6_ID,fcfp6_smile,fcfp6_similarity,fcfc2_ID,fcfc2_smile,fcfc2_similarity,fcfc4_ID,fcfc4_smile,fcfc4_similarity,fcfc6_ID,fcfc6_smile,fcfc6_similarity,lecfp4_ID,lecfp4_smile,lecfp4_similarity,lecfp6_ID,lecfp6_smile,lecfp6_similarity,lfcfp4_ID,lfcfp4_smile,lfcfp4_similarity,lfcfp6_ID,lfcfp6_smile,lfcfp6_similarity,maccs_ID,maccs_smile,maccs_similarity,ap_ID,ap_smile,ap_similarity,tt_ID,tt_smile,tt_similarity,hashap_ID,hashap_smile,hashap_similarity,hashap4_ID,hashap4_smile,hashap4_similarity,hashtt_ID,hashtt_smile,hashtt_similarity,avalon_ID,avalon_smile,avalon_similarity,laval_ID,laval_smile,laval_similarity,rdk5_ID,rdk5_smile,rdk5_similarity,rdk6_ID,rdk6_smile,rdk6_similarity,rdk7_ID,rdk7_smile,rdk7_similarity
Dimetridazole,Cc1ncc([N+](=O)[O-])n1C,TQ0264,COc1c(O)c(=O)n2c3ccccc3c3ccnc1c32,0.6,,,,,,,,,,T7995,CC1=CCC(=O)O1,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimetridazole,Cc1ncc([N+](=O)[O-])n1C,TN3322,COc1ccc2c3cc[n+]([O-])c4ccc(=O)n(c2c1)c34,0.6,,,,,,,,,,NP-005823,CC=C(C(=O)O)N1C(=O)C=C(C)C1=O,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimetridazole,Cc1ncc([N+](=O)[O-])n1C,TN2537,COc1ccc2c3c(O)cnc4ccc(=O)n(c2c1)c43,0.6,,,,,,,,,,NP-008000,COc1cn(C)c2ccccc2c1=O,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimetridazole,Cc1ncc([N+](=O)[O-])n1C,TCFN92205,COc1c(O)c2nccc3c4ccccc4n(c1=O)c23,0.6,,,,,,,,,,TN3047,COc1cc(=O)n(C)c2ccccc12,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimetridazole,Cc1ncc([N+](=O)[O-])n1C,TCFN90099,CCCCCCCCc1ccc(C(=O)CC[N+](=O)[O-])cc1,0.6,,,,,,,,,,T4824,Cc1cc2nc[nH]c2cc1C,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimetridazole,Cc1ncc([N+](=O)[O-])n1C,T28415,COc1cnc(CCn2ccc3c4n(c(=O)c(=O)cc2-4)c2ccccc32)c2c1c1ccccc1n2OC,0.6,,,,,,,,,,T1879,Cn1cnc(N)c2ncnc1-2,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimetridazole,Cc1ncc([N+](=O)[O-])n1C,T29310,CC(=Cc1ccccc1)[N+](=O)[O-],0.6,,,,,,,,,,T19115,Cc1ccc(C(=O)O)cc1C,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimetridazole,Cc1ncc([N+](=O)[O-])n1C,T5596,CC(=O)c1cnccn1,0.5555555555555556,,,,,,,,,,T8250,CC1=CC=CC(C)(C)CC1=O,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimetridazole,Cc1ncc([N+](=O)[O-])n1C,T1879,Cn1cnc(N)c2ncnc1-2,0.5555555555555556,,,,,,,,,,TN2423,CC1=C(C=O)C(C)(C)CC=C1,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimetridazole,Cc1ncc([N+](=O)[O-])n1C,STOCK1N-00997,O=c1c2ccccc2nc2n1CCC2,0.5555555555555556,,,,,,,,,,T2723,CC1=CC(=O)CC(C)(C)C1=O,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
