Refer_ID,Refer_smile,ecfp0_ID,ecfp0_smile,ecfp0_similarity,ecfp2_ID,ecfp2_smile,ecfp2_similarity,ecfp4_ID,ecfp4_smile,ecfp4_similarity,ecfp6_ID,ecfp6_smile,ecfp6_similarity,ecfc0_ID,ecfc0_smile,ecfc0_similarity,ecfc2_ID,ecfc2_smile,ecfc2_similarity,ecfc4_ID,ecfc4_smile,ecfc4_similarity,ecfc6_ID,ecfc6_smile,ecfc6_similarity,fcfp2_ID,fcfp2_smile,fcfp2_similarity,fcfp4_ID,fcfp4_smile,fcfp4_similarity,fcfp6_ID,fcfp6_smile,fcfp6_similarity,fcfc2_ID,fcfc2_smile,fcfc2_similarity,fcfc4_ID,fcfc4_smile,fcfc4_similarity,fcfc6_ID,fcfc6_smile,fcfc6_similarity,lecfp4_ID,lecfp4_smile,lecfp4_similarity,lecfp6_ID,lecfp6_smile,lecfp6_similarity,lfcfp4_ID,lfcfp4_smile,lfcfp4_similarity,lfcfp6_ID,lfcfp6_smile,lfcfp6_similarity,maccs_ID,maccs_smile,maccs_similarity,ap_ID,ap_smile,ap_similarity,tt_ID,tt_smile,tt_similarity,hashap_ID,hashap_smile,hashap_similarity,hashap4_ID,hashap4_smile,hashap4_similarity,hashtt_ID,hashtt_smile,hashtt_similarity,avalon_ID,avalon_smile,avalon_similarity,laval_ID,laval_smile,laval_similarity,rdk5_ID,rdk5_smile,rdk5_similarity,rdk6_ID,rdk6_smile,rdk6_similarity,rdk7_ID,rdk7_smile,rdk7_similarity
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,T2205,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0.8,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.42105263157894735,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.26666666666666666,TCFN90115,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0.21428571428571427,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.7741935483870968,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.5294117647058824,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.4,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.3333333333333333,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.4827586206896552,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.3,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.23880597014925373,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.5882352941176471,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.4666666666666667,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.3888888888888889,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.26666666666666666,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.20512820512820512,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.29411764705882354,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.21739130434782608,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.6986301369863014,T0973,Cc1ncc(CO)c(CO)c1O,0.4090909090909091,T0070,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.2,T0973,Cc1ncc(CO)c(CO)c1O,0.3191489361702128,T12588,Cc1ncc(CO)c(CN)c1O,0.3333333333333333,T0070,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.16,T19778,CC(=O)c1ncc(C(O)C(O)C(O)CO)[nH]1,0.46959459459459457,T4704,Cn1cncc1CC(NC(=O)CCN)C(=O)O.O=[N+]([O-])O,0.3983957219251337,T2993,Nc1ncnc2c1ncn2C1OC(CO)CC1O,0.3582089552238806,T12164,OCC1OC(n2cnc3c(NCc4ccc(O)cc4)ncnc32)C(O)C1O,0.3557692307692308,NP-021014,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC(C)=O)C(OC5CC(O)C(OC)C(C)O5)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,0.4358706986444213
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,T0070,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.8,TCFN90115,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0.36666666666666664,T4704,Cn1cncc1CC(NC(=O)CCN)C(=O)O.O=[N+]([O-])O,0.25,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.2054794520547945,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.7741935483870968,T12588,Cc1ncc(CO)c(CN)c1O,0.5,T12588,Cc1ncc(CO)c(CN)c1O,0.375,T12588,Cc1ncc(CO)c(CN)c1O,0.3157894736842105,TBBP01574,Cc1cncc(C(O)C(O)C(O)CO)n1,0.42857142857142855,T19778,CC(=O)c1ncc(C(O)C(O)C(O)CO)[nH]1,0.2558139534883721,STOCK1N-00466,O=c1cc(CO)occ1O,0.20408163265306123,T7457,Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1N,0.5862068965517241,T7457,Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1N,0.4358974358974359,T7457,Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1N,0.3617021276595745,TCFN90115,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0.23404255319148937,TCFN90115,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0.1896551724137931,TJS0312,Cc1cc(=O)oc2c([N+](=O)[O-])c(O)ccc12,0.2391304347826087,NP-015636,Cc1cc(C(O)C(O)CO)co1,0.18,T4704,Cn1cncc1CC(NC(=O)CCN)C(=O)O.O=[N+]([O-])O,0.6533333333333333,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.4090909090909091,N013-0012,O=C(O)CCn1c(=O)sc2ccccc21,0.16666666666666666,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.3191489361702128,T4754,Cc1ncc(CO)c(CN)c1O.Cl.Cl,0.3333333333333333,T4801,Cc1cnc(C)cn1,0.15384615384615385,T4704,Cn1cncc1CC(NC(=O)CCN)C(=O)O.O=[N+]([O-])O,0.46440677966101696,T22243,Cn1cncc1CC(NC(=O)CCN)C(=O)O,0.3884297520661157,T4971,CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,0.35609756097560974,T19978,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,0.3553615960099751,NP-021017,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC(C)=O)C(OC5CC(O)C(OC)C(C)O5)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(OC(=O)C(C)C)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,0.43451143451143454
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,TCFN90099,CCCCCCCCc1ccc(C(=O)CC[N+](=O)[O-])cc1,0.8,T0973,Cc1ncc(CO)c(CO)c1O,0.35714285714285715,TN2965,CC(=O)c1cccc([N+](=O)[O-])c1,0.24444444444444444,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.2054794520547945,STOCK1N-01766,CCCc1ccc(C(=O)O)nc1,0.75,T0973,Cc1ncc(CO)c(CO)c1O,0.5,T0973,Cc1ncc(CO)c(CO)c1O,0.375,T0973,Cc1ncc(CO)c(CO)c1O,0.3157894736842105,TJS0312,Cc1cc(=O)oc2c([N+](=O)[O-])c(O)ccc12,0.4074074074074074,NP-025259,COc1cc(C(C)CCO)oc(=O)c1C,0.25,T5889,O=c1cc(CO)occ1O,0.20408163265306123,T4758,Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,0.5714285714285714,T4758,Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,0.42105263157894735,T4758,Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,0.3516483516483517,T5299,O=[N+]([O-])c1ccc(O)cc1,0.23076923076923078,T5299,O=[N+]([O-])c1ccc(O)cc1,0.1836734693877551,TBBP01574,Cc1cncc(C(O)C(O)C(O)CO)n1,0.23684210526315788,TJS0312,Cc1cc(=O)oc2c([N+](=O)[O-])c(O)ccc12,0.1774193548387097,TCFN91645,Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],0.625,STOCK1N-08684,Cc1ncc(CO)c(CO)c1O.Cl,0.4090909090909091,N013-0010,O=C(O)CCn1c(=S)oc2ccccc21,0.16666666666666666,STOCK1N-08684,Cc1ncc(CO)c(CO)c1O.Cl,0.3191489361702128,T4940,Cl.Cl.Cn1cncc1CCN,0.3230769230769231,T21499,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,0.15,NP-019305,COC(=O)C=Cc1ncn(C)c1CC=C(C)CO,0.4485294117647059,T8274,Cn1cncc1CC(N)C(=O)O,0.38375350140056025,NP-015368,CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,0.35609756097560974,T2219,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1.Cl.Cl,0.3553615960099751,TN5234,CCC12C=CCN3CCC4(c5ccccc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,0.434
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.7692307692307693,T4107,Cc1ncc(CO)c(C(=O)O)c1O,0.3548387096774194,T5654,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0.2391304347826087,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.20512820512820512,NP-004467,CCCC1=CC(=O)C(O)C1O,0.6956521739130435,T4761,Cc1ncc(CO)c(C=O)c1O.Cl,0.4897959183673469,T4761,Cc1ncc(CO)c(C=O)c1O.Cl,0.36923076923076925,T4761,Cc1ncc(CO)c(C=O)c1O.Cl,0.3116883116883117,NP-013538,Cc1occc(=O)c1OC1OC(CO)C(O)C(O)C1O,0.4074074074074074,T0937,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0.25,T19778,CC(=O)c1ncc(C(O)C(O)C(O)CO)[nH]1,0.19642857142857142,TCFN00296,O=C1CCn2ccc(CO)c21,0.5652173913043478,TCFN00296,O=C1CCn2ccc(CO)c21,0.4126984126984127,NP-015636,Cc1cc(C(O)C(O)CO)co1,0.3466666666666667,T4107,Cc1ncc(CO)c(C(=O)O)c1O,0.22916666666666666,T4107,Cc1ncc(CO)c(C(=O)O)c1O,0.18333333333333332,NP-015636,Cc1cc(C(O)C(O)CO)co1,0.23076923076923078,TBBP01574,Cc1cncc(C(O)C(O)C(O)CO)n1,0.17307692307692307,N085-0085,C[N+]12CCCCC1C(CNc1ccccc1[N+](=O)[O-])CCC2,0.6056338028169014,T4107,Cc1ncc(CO)c(C(=O)O)c1O,0.4027777777777778,T21499,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,0.1643835616438356,T12588,Cc1ncc(CO)c(CN)c1O,0.3020833333333333,T0973,Cc1ncc(CO)c(CO)c1O,0.32098765432098764,T7977,[O-][n+]1onc2ccccc21,0.14285714285714285,T22243,Cn1cncc1CC(NC(=O)CCN)C(=O)O,0.4417808219178082,T19778,CC(=O)c1ncc(C(O)C(O)C(O)CO)[nH]1,0.37922077922077924,T1506,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0.35523114355231145,TMS2182,CC(=CCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O)CO,0.3546099290780142,NP-009247,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(OC)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,0.4339622641509434
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,T4704,Cn1cncc1CC(NC(=O)CCN)C(=O)O.O=[N+]([O-])O,0.7692307692307693,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.35,TCFN90115,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0.2391304347826087,T4704,Cn1cncc1CC(NC(=O)CCN)C(=O)O.O=[N+]([O-])O,0.20270270270270271,T12588,Cc1ncc(CO)c(CN)c1O,0.6666666666666666,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.4897959183673469,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.36923076923076925,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.3116883116883117,N099-0006,O=[N+]([O-])c1cccc(S(=O)(=O)N2CCCCC2c2cccnc2)c1,0.4,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.24489795918367346,NP-019811,OCc1ccc(O)cn1,0.1956521739130435,T1591,Cl.N=c1ccn2c(n1)OC1C(O)C(CO)OC12,0.5614035087719298,T1272,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0.41025641025641024,T1272,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0.34408602150537637,T4761,Cc1ncc(CO)c(C=O)c1O.Cl,0.22916666666666666,T4761,Cc1ncc(CO)c(C=O)c1O.Cl,0.18333333333333332,T7457,Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1N,0.22448979591836735,T7457,Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1N,0.16923076923076924,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.5833333333333334,TCFN00296,O=C1CCn2ccc(CO)c21,0.38016528925619836,STOCK1N-00997,O=c1c2ccccc2nc2n1CCC2,0.1509433962264151,T4754,Cc1ncc(CO)c(CN)c1O.Cl.Cl,0.3020833333333333,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.32098765432098764,STOCK1N-61519,CN(C)Cc1c[nH]c2ccccc12.Cl,0.13157894736842105,T8274,Cn1cncc1CC(N)C(=O)O,0.4379310344827586,T4934,Cn1cnc(CC(N)C(=O)O)c1,0.37110481586402266,T0853,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0.35523114355231145,T4971,CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,0.3515151515151515,NP-003875,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(OC(C)=O)C(C)O5)C(OC)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(OC(=O)C(C)C)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,0.4339229968782518
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.7692307692307693,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.35,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.23728813559322035,T3009,O=C(O)CC[N+](=O)[O-],0.2,T0973,Cc1ncc(CO)c(CO)c1O,0.6666666666666666,STOCK1N-08684,Cc1ncc(CO)c(CO)c1O.Cl,0.4897959183673469,STOCK1N-08684,Cc1ncc(CO)c(CO)c1O.Cl,0.36923076923076925,STOCK1N-08684,Cc1ncc(CO)c(CO)c1O.Cl,0.3116883116883117,N094-0017,O=c1c2ccccc2nc2n1CCC2O,0.4,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.24489795918367346,T40502,OCc1ccc(O)cn1,0.1956521739130435,N094-0017,O=c1c2ccccc2nc2n1CCC2O,0.5555555555555556,T1591,Cl.N=c1ccn2c(n1)OC1C(O)C(CO)OC12,0.41025641025641024,STOCK1N-04328,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0.34408602150537637,STOCK1N-23888,Cc1ncc(CO)c(C=O)c1O.Cl,0.22916666666666666,STOCK1N-23888,Cc1ncc(CO)c(C=O)c1O.Cl,0.18333333333333332,N094-0017,O=c1c2ccccc2nc2n1CCC2O,0.2222222222222222,T4761,Cc1ncc(CO)c(C=O)c1O.Cl,0.16666666666666666,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.5833333333333334,T12588,Cc1ncc(CO)c(CN)c1O,0.36363636363636365,STOCK1N-96368,Cl.O=c1c2ccccc2nc2n1CCC2,0.1509433962264151,T4107,Cc1ncc(CO)c(C(=O)O)c1O,0.2980769230769231,STOCK1N-08684,Cc1ncc(CO)c(CO)c1O.Cl,0.32098765432098764,T6519,CN(C)Cc1c[nH]c2ccccc12,0.13157894736842105,NP-012762,COC(=O)C=Cc1ncn(C)c1CC(O)C(C)(C)O,0.43425076452599387,NP-019305,COC(=O)C=Cc1ncn(C)c1CC=C(C)CO,0.37058823529411766,T7981,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,0.34965034965034963,NP-015368,CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,0.3515151515151515,TN2642,CCC12CCCN3CCc4c(n(c5ccccc45)C(C(=O)OC)C1)C32,0.4336734693877551
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,T5853,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,0.7692307692307693,T5299,O=[N+]([O-])c1ccc(O)cc1,0.34615384615384615,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.23728813559322035,T5654,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0.19642857142857142,T4934,Cn1cnc(CC(N)C(=O)O)c1,0.6666666666666666,STOCK1N-23888,Cc1ncc(CO)c(C=O)c1O.Cl,0.4897959183673469,STOCK1N-23888,Cc1ncc(CO)c(C=O)c1O.Cl,0.36923076923076925,STOCK1N-23888,Cc1ncc(CO)c(C=O)c1O.Cl,0.3116883116883117,AH-214/20712002,O=c1c2ccccc2nc2n1CCC2O,0.4,TJS0312,Cc1cc(=O)oc2c([N+](=O)[O-])c(O)ccc12,0.24444444444444444,T0937,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0.19444444444444445,AH-214/20712002,O=c1c2ccccc2nc2n1CCC2O,0.5555555555555556,STOCK1N-04328,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0.41025641025641024,T1591L,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0.34408602150537637,T0973,Cc1ncc(CO)c(CO)c1O,0.22727272727272727,T0973,Cc1ncc(CO)c(CO)c1O,0.17857142857142858,NP-024892,OC1c2cocc2C(O)C2OC12,0.2222222222222222,STOCK1N-06259,Cc1occc(=O)c1O,0.16666666666666666,NP-004810,O=C(O)c1ccccc1NC(=O)C1CCCN1C(=O)c1ccc([N+](=O)[O-])cc1,0.5833333333333334,T4761,Cc1ncc(CO)c(C=O)c1O.Cl,0.36363636363636365,TN1570,O=c1c2ccccc2nc2n1CCC2,0.1509433962264151,TCFN91738,COCc1c(CO)cnc(C)c1O,0.2980769230769231,TCFN91738,COCc1c(CO)cnc(C)c1O,0.3176470588235294,STOCK1N-00997,O=c1c2ccccc2nc2n1CCC2,0.13043478260869565,T4934,Cn1cnc(CC(N)C(=O)O)c1,0.43356643356643354,T4940,Cl.Cl.Cn1cncc1CCN,0.35454545454545455,T13482,COC1C(O)C(CO)OC1n1cnc2c(N)ncnc21,0.3492822966507177,T7981,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,0.34971098265895956,NP-021298,CC1NC(=O)C(CC2(O)c3ccccc3N3C(=O)C(C(C)C)NC32)n2c1nc1ccccc1c2=O,0.43237907206317866
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,TN1176,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc([N+](=O)[O-])ccc3nc2-1,0.7692307692307693,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.3448275862068966,T4107,Cc1ncc(CO)c(C(=O)O)c1O,0.23404255319148937,TN2965,CC(=O)c1cccc([N+](=O)[O-])c1,0.19298245614035087,T8274,Cn1cncc1CC(N)C(=O)O,0.6666666666666666,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.4838709677419355,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.36585365853658536,TCFN90115,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0.3116883116883117,TC0039,O=c1c2ccccc2nc2n1CCC2O,0.4,STOCK1N-06259,Cc1occc(=O)c1O,0.24324324324324326,TN2744,O=C1Nc2ccc(O)cc2OC1O,0.19298245614035087,TC0039,O=c1c2ccccc2nc2n1CCC2O,0.5555555555555556,T1591L,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0.41025641025641024,T4761,Cc1ncc(CO)c(C=O)c1O.Cl,0.33766233766233766,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.2222222222222222,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.17543859649122806,AH-214/20712002,O=c1c2ccccc2nc2n1CCC2O,0.2222222222222222,STOCK1N-13449,Cc1c(O)occc1=O,0.16666666666666666,TCFN90395,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],0.5733333333333334,T4754,Cc1ncc(CO)c(CN)c1O.Cl.Cl,0.36363636363636365,STOCK1N-08381,O=c1c2ccccc2nc2n1CCCC2,0.14814814814814814,TCFN70336,COCc1c(CO)cnc(C)c1O.[Cl],0.2980769230769231,TCFN70336,COCc1c(CO)cnc(C)c1O.[Cl],0.3176470588235294,STOCK1N-96368,Cl.O=c1c2ccccc2nc2n1CCC2,0.13043478260869565,T4940,Cl.Cl.Cn1cncc1CCN,0.4141791044776119,T0444,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.34441087613293053,T6S0033,Nc1[nH]c(=O)nc2c1ncn2C1OC(CO)C(O)C1O,0.34894613583138173,T6599,CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0.34941520467836257,STOCK1N-75519,CCC12C=CCN3CCC4(c5ccc(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,0.43227091633466136
Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,T5940,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.7272727272727273,STOCK1N-08684,Cc1ncc(CO)c(CO)c1O.Cl,0.3448275862068966,T5299,O=[N+]([O-])c1ccc(O)cc1,0.23076923076923078,T4107,Cc1ncc(CO)c(C(=O)O)c1O,0.1864406779661017,T0892,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0.6666666666666666,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.4838709677419355,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.36585365853658536,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.30927835051546393,TN3076,COc1ccc2ccoc(CCCO)c1-2,0.4,STOCK1N-87654,Cc1cc(=O)c(O)co1,0.24324324324324326,STOCK1N-06259,Cc1occc(=O)c1O,0.19148936170212766,T1272,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0.5517241379310345,NP-015636,Cc1cc(C(O)C(O)CO)co1,0.40625,STOCK1N-23888,Cc1ncc(CO)c(C=O)c1O.Cl,0.33766233766233766,STOCK1N-08684,Cc1ncc(CO)c(CO)c1O.Cl,0.2222222222222222,STOCK1N-08684,Cc1ncc(CO)c(CO)c1O.Cl,0.17543859649122806,TC0039,O=c1c2ccccc2nc2n1CCC2O,0.2222222222222222,STOCK1N-23888,Cc1ncc(CO)c(C=O)c1O.Cl,0.16666666666666666,T5853,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,0.5679012345679012,STOCK1N-23888,Cc1ncc(CO)c(C=O)c1O.Cl,0.36363636363636365,STOCK1N-70411,O=c1c2cc(O)ccc2nc2n1CCC2,0.14545454545454545,T4761,Cc1ncc(CO)c(C=O)c1O.Cl,0.2727272727272727,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.308411214953271,TN1570,O=c1c2ccccc2nc2n1CCC2,0.13043478260869565,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.40923076923076923,NP-012762,COC(=O)C=Cc1ncn(C)c1CC(O)C(C)(C)O,0.3412887828162291,T6599,CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0.3418013856812933,STOCK1N-64032,OCC1OC(n2cnc3c(NCc4ccccc4)ncnc32)C(O)C1O,0.3490304709141274,0080-0008,CCC12C=CCN3CCC4(c5ccc(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,0.43227091633466136
